27-Nov-2017,828,1070,838,324,40,3100
28-Nov-2017,852,1076,856,326,40,3150
29-Nov-2017,856,1074,852,326,41,3149
30-Nov-2017,859,1078,804,319,40,3099
1-Dec-2017,856,1069,781,317,39,3062
2-Dec-2017,865,1074,777,311,39,3066
3-Dec-2017,823,1045,744,306,39,2957
4-Dec-2017,840,1058,792,316,40,3046
5-Dec-2017,840,981,824,320,41,3006
6-Dec-2017,835,962,840,327,41,3005
7-Dec-2017,845,1011,857,325,41,3080
8-Dec-2017,902,1036,868,320,41,3168
9-Dec-2017,851,1036,865,320,41,3114
10-Dec-2017,837,1026,828,318,38,3047
11-Dec-2017,810,1055,869,324,40,3099
12-Dec-2017,769,1045,886,327,41,3068
13-Dec-2017,843,1062,900,328,43,3175
14-Dec-2017,845,1055,910,331,42,3182
15-Dec-2017,851,1063,897,332,41,3185
16-Dec-2017,866,1056,874,331,42,3169
17-Dec-2017,858,1045,834,323,39,3100
18-Dec-2017,865,1065,876,325,40,3172
19-Dec-2017,890,1054,881,328,42,3194
20-Dec-2017,904,1060,885,326,42,3217
21-Dec-2017,905,1062,893,326,42,3229
22-Dec-2017,910,1066,893,327,42,3238
23-Dec-2017,897,1061,882,325,42,3207
24-Dec-2017,879,1039,835,320,42,3116
25-Dec-2017,889,1055,855,323,41,3164
26-Dec-2017,921,1070,885,322,41,3238
27-Dec-2017,922,1056,896,327,41,3242
28-Dec-2017,915,1060,889,325,41,3230
29-Dec-2017,911,1045,912,322,42,3232
30-Dec-2017,898,1051,917,317,41,3224
31-Dec-2017,864,1016,882,314,40,3116
1-Jan-2018,874,1004,883,322,39,3123
2-Jan-2018,888,1042,923,314,41,3209
3-Jan-2018,917,1068,933,325,41,3284
4-Jan-2018,918,1045,929,328,41,3261
5-Jan-2018,926,1049,930,327,40,3273
6-Jan-2018,923,1044,912,327,42,3248
7-Jan-2018,893,1017,873,320,40,3143
8-Jan-2018,927,1042,902,339,42,3252
9-Jan-2018,945,1053,913,350,42,3304
10-Jan-2018,952,1059,906,353,43,3312
11-Jan-2018,945,1061,911,359,41,3317
12-Jan-2018,948,1070,934,360,43,3356
13-Jan-2018,934,1073,923,361,43,3334
14-Jan-2018,890,989,843,358,41,3122
15-Jan-2018,917,1100,825,347,42,3230
16-Jan-2018,931,1075,860,357,43,3244
17-Jan-2018,940,1075,891,357,42,3305
18-Jan-2018,931,1079,910,353,42,3315
19-Jan-2018,937,1069,904,356,41,3307
20-Jan-2018,931,1072,909,354,41,3307
21-Jan-2018,899,1041,865,344,41,3190
22-Jan-2018,916,1064,901,355,41,3277
23-Jan-2018,876,1065,920,356,41,3258
24-Jan-2018,870,1047,924,351,40,3233
25-Jan-2018,900,1049,916,346,40,3251
26-Jan-2018,863,976,878,348,39,3105
27-Jan-2018,892,1017,900,343,40,3191
28-Jan-2018,876,1019,872,345,39,3151
29-Jan-2018,904,1047,905,347,43,3243
30-Jan-2018,902,1058,921,349,40,3270
31-Jan-2018,909,1047,926,353,42,3277
1-Feb-2018,907,1055,914,356,42,3274
2-Feb-2018,909,1058,923,359,42,3291
3-Feb-2018,910,1063,912,359,42,3286
4-Feb-2018,886,1030,862,352,41,3171
5-Feb-2018,910,1048,905,354,41,3258
6-Feb-2018,921,1056,932,357,42,3308
7-Feb-2018,919,1048,930,363,43,3302
8-Feb-2018,926,1054,907,361,41,3290
9-Feb-2018,946,1042,931,360,41,3319
10-Feb-2018,941,1042,924,362,41,3309
11-Feb-2018,853,970,881,351,38,3093
12-Feb-2018,820,959,928,357,40,3104
13-Feb-2018,847,964,947,358,41,3157
14-Feb-2018,870,969,941,356,41,3177
15-Feb-2018,877,1007,951,360,40,3236
16-Feb-2018,902,1023,973,351,41,3289
17-Feb-2018,895,1026,967,353,40,3282
18-Feb-2018,864,1005,928,353,39,3189
19-Feb-2018,879,1034,967,360,41,3280
20-Feb-2018,901,1054,987,367,41,3350
21-Feb-2018,898,1057,989,368,42,3354
22-Feb-2018,907,1077,994,364,41,3384
23-Feb-2018,901,1075,1002,370,41,3389
24-Feb-2018,886,1076,987,369,40,3359
25-Feb-2018,859,1107,950,356,40,3311
26-Feb-2018,899,1082,985,357,38,3362
27-Feb-2018,917,1098,1001,373,39,3428
28-Feb-2018,922,1106,1012,380,40,3460
1-Mar-2018,921,1086,1014,366,40,3426
2-Mar-2018,805,938,987,356,38,3124
3-Mar-2018,797,1010,995,358,35,3194
4-Mar-2018,830,1110,961,359,38,3297
5-Mar-2018,863,1074,1005,382,39,3362
6-Mar-2018,889,1093,1028,378,34,3423
7-Mar-2018,913,1091,1025,376,39,3444
8-Mar-2018,909,1092,1032,389,40,3461
9-Mar-2018,909,1087,1037,386,39,3459
10-Mar-2018,902,1093,1022,382,39,3437
11-Mar-2018,911,1059,967,377,37,3351
12-Mar-2018,929,1086,1021,386,40,3462
13-Mar-2018,936,1101,1032,395,39,3502
14-Mar-2018,929,1099,1031,402,40,3501
15-Mar-2018,927,1095,1019,408,40,3489
16-Mar-2018,934,1069,993,395,38,3429
17-Mar-2018,918,1077,897,387,38,3317
18-Mar-2018,878,1058,882,382,35,3235
19-Mar-2018,916,1087,960,391,39,3393
20-Mar-2018,920,1103,989,396,42,3450
21-Mar-2018,876,1095,1024,414,40,3449
22-Mar-2018,883,1100,1039,417,40,3480
23-Mar-2018,912,1096,1059,418,38,3523
24-Mar-2018,901,1098,1057,424,39,3520
25-Mar-2018,868,1070,1008,407,39,3391
26-Mar-2018,895,1121,1052,417,38,3522
27-Mar-2018,900,1143,1066,418,36,3564
28-Mar-2018,915,1141,1079,423,38,3597
29-Mar-2018,907,1140,1080,431,36,3595
30-Mar-2018,887,1132,1057,410,32,3517
31-Mar-2018,850,1130,1030,375,35,3419
1-Apr-2018,836,1066,956,337,35,3230
2-Apr-2018,949,1109,960,343,39,3400
3-Apr-2018,921,1140,1004,390,40,3495
4-Apr-2018,945,1142,1020,480,42,3557
5-Apr-2018,942,1153,1019,393,40,3547
6-Apr-2018,897,1147,1016,404,41,3504
7-Apr-2018,852,1131,982,383,43,3390
8-Apr-2018,976,1082,914,359,39,3270
9-Apr-2018,831,1123,983,384,41,3362
10-Apr-2018,873,1152,1011,372,41,3450
11-Apr-2018,814,1122,1015,389,39,3380
12-Apr-2018,810,1131,1021,373,39,3374
13-Apr-2018,870,1150,1020,393,36,3469
14-Apr-2018,877,1148,1001,407,36,3469
15-Apr-2018,868,1112,944,404,36,3363
16-Apr-2018,913,1155,982,436,40,3526
17-Apr-2018,944,1167,1008,427,39,3586
18-Apr-2018,949,1160,1019,408,38,3573
19-Apr-2018,985,1175,1024,430,36,3650
20-Apr-2018,927,1164,1008,441,37,3576
21-Apr-2018,957,1166,999,436,35,3593
22-Apr-2018,901,1134,946,424,37,3442
23-Apr-2018,951,1173,978,441,38,3582
24-Apr-2018,980,1174,988,435,40,3617
25-Apr-2018,1017,1165,986,439,36,3642
26-Apr-2018,1043,1167,998,408,35,3651
27-Apr-2018,1060,1170,1011,394,41,3675
28-Apr-2018,1070,1167,1006,398,41,3682
29-Apr-2018,1036,1126,957,387,37,3542
30-Apr-2018,1008,1143,985,352,35,3524
1-May-2018,1056,1096,891,350,36,3428
2-May-2018,987,1141,932,384,33,3477
3-May-2018,889,1142,882,380,36,3330
4-May-2018,1006,1163,858,415,37,3479
5-May-2018,1054,1179,906,431,39,3610
6-May-2018,994,1146,879,429,35,3483
7-May-2018,1042,1166,937,448,35,3628
8-May-2018,976,1177,941,453,35,3582
9-May-2018,1012,1177,920,440,30,3579
10-May-2018,1049,1188,910,427,33,3606
11-May-2018,1110,1175,908,426,34,3653
12-May-2018,1113,1159,887,427,38,3620
13-May-2018,992,1132,832,403,37,3397
14-May-2018,949,1163,875,344,39,3370
15-May-2018,1072,1169,888,398,38,3564
16-May-2018,1071,1168,907,389,40,3574
17-May-2018,1131,1179,918,392,43,3663
18-May-2018,1148,1172,916,407,42,3685
19-May-2018,1131,1177,906,423,43,3680
20-May-2018,1122,1161,850,415,43,3591
21-May-2018,1165,1197,904,445,44,3754
22-May-2018,1213,1208,906,453,45,3825
23-May-2018,1238,1200,916,433,44,3830
24-May-2018,1240,1195,901,451,44,3832
25-May-2018,1113,1159,884,427,38,3620
26-May-2018,1218,1187,887,448,43,3783
27-May-2018,1233,1166,842,446,43,3730
28-May-2018,1249,1207,895,435,43,3829
29-May-2018,1258,1208,909,426,43,3843
30-May-2018,1214,1207,926,452,45,3844
31-May-2018,1258,1193,922,445,45,3862
1-Jun-2018,1199,1158,916,407,47,3727
2-Jun-2018,1074,1123,855,415,47,3515
3-Jun-2018,1158,1061,799,436,47,3500
4-Jun-2018,1263,1134,838,456,47,3738
5-Jun-2018,1277,1132,869,457,49,3784
6-Jun-2018,1172,1132,864,463,49,3680
7-Jun-2018,1259,1109,831,467,49,3715
8-Jun-2018,1271,1108,823,446,52,3700
9-Jun-2018,1151,1067,791,440,52,3500
10-Jun-2018,1100,1027,753,437,49,3366
11-Jun-2018,1209,1074,810,440,48,3582
12-Jun-2018,1250,1084,829,425,46,3634
13-Jun-2018,1251,1092,859,434,42,3677
14-Jun-2018,1248,1120,880,445,41,3734
15-Jun-2018,1270,1140,898,442,42,3799
16-Jun-2018,1242,1121,880,458,42,3744
17-Jun-2018,1097,1076,835,447,42,3495
18-Jun-2018,1150,1115,880,467,42,3654
19-Jun-2018,1198,1130,906,476,47,3757
20-Jun-2018,1304,1126,925,454,48,3857
21-Jun-2018,1317,1121,928,446,50,3862
22-Jun-2018,1373,1083,920,458,49,3884
23-Jun-2018,1383,1046,891,452,50,3821
24-Jun-2018,1360,990,852,421,48,3671
25-Jun-2018,1394,1027,893,409,48,3771
26-Jun-2018,1343,1018,906,397,51,3714
27-Jun-2018,1228,1016,891,399,50,3584
28-Jun-2018,1056,1004,880,410,49,3399
29-Jun-2018,1085,998,894,423,50,3449
30-Jun-2018,1170,1014,880,428,49,3540
1-Jul-2018,1167,1009,833,410,47,3467
2-Jul-2018,1188,1047,878,409,47,3570
3-Jul-2018,1164,1016,870,399,47,3496
4-Jul-2018,1126,995,908,407,46,3483
5-Jul-2018,1209,1011,916,412,49,3598
6-Jul-2018,1272,1021,914,429,51,3686
7-Jul-2018,1353,1027,866,438,53,3738
8-Jul-2018,1365,990,812,427,50,3644
9-Jul-2018,1408,1012,841,439,50,3749
10-Jul-2018,1421,1012,879,441,52,3805
11-Jul-2018,1386,1000,836,445,53,3720
12-Jul-2018,1342,985,818,448,50,3643
13-Jul-2018,1266,972,828,446,51,3562
14-Jul-2018,1203,974,814,439,51,3481
15-Jul-2018,1230,928,777,440,50,3425
16-Jul-2018,1269,936,816,436,51,3507
17-Jul-2018,1255,931,847,427,53,3513
18-Jul-2018,1277,937,888,454,54,3609
19-Jul-2018,1270,950,915,464,55,3653
20-Jul-2018,1262,958,904,460,55,3639
21-Jul-2018,1187,956,895,418,48,3504
22-Jul-2018,1101,916,868,380,49,3315
23-Jul-2018,1156,939,927,410,49,3482
24-Jul-2018,1213,955,947,422,49,3585
25-Jul-2018,1168,955,957,425,50,3553
26-Jul-2018,1016,939,965,409,50,3379
27-Jul-2018,1002,950,969,412,52,3385
28-Jul-2018,1020,979,970,418,52,3439
29-Jul-2018,1060,977,937,413,49,3437
30-Jul-2018,1105,1041,992,419,50,3606
31-Jul-2018,1172,1059,992,418,50,3691
1-Aug-2018,1187,1062,976,413,50,3689
2-Aug-2018,1240,1083,962,410,46,3740
3-Aug-2018,1249,1099,970,417,50,3785
4-Aug-2018,1279,1109,958,435,52,3832
5-Aug-2018,1232,1093,922,425,50,3723
6-Aug-2018,1195,1120,956,426,52,3748
7-Aug-2018,1151,1127,952,425,53,3708
8-Aug-2018,1167,1107,899,432,49,3654
9-Aug-2018,1218,1082,934,456,53,3742
10-Aug-2018,1282,1107,952,466,54,3860
11-Aug-2018,1276,1103,881,467,52,3780
12-Aug-2018,1190,1070,801,451,50,3562
13-Aug-2018,1214,1105,847,452,49,3667
14-Aug-2018,1264,1131,849,457,53,3755
15-Aug-2018,1201,1042,782,436,49,3510
16-Aug-2018,1242,1034,771,442,50,3538
17-Aug-2018,1286,980,826,480,53,3625
18-Aug-2018,1267,987,842,481,53,3631
19-Aug-2018,1218,967,816,458,54,3512
20-Aug-2018,1256,991,833,438,51,3569
21-Aug-2018,1283,967,874,453,52,3629
22-Aug-2018,1310,953,925,463,53,3704
23-Aug-2018,1187,979,943,471,53,3632
24-Aug-2018,1170,993,952,468,52,3635
25-Aug-2018,1171,994,941,450,52,3608
26-Aug-2018,1120,923,893,431,50,3417
27-Aug-2018,1198,960,897,443,51,3549
28-Aug-2018,1209,998,903,447,52,3610
29-Aug-2018,1194,988,925,458,51,3617
30-Aug-2018,1219,1017,953,451,52,3692
31-Aug-2018,1249,1017,952,447,53,3717
1-Sep-2018,1193,1005,928,438,53,3615
2-Sep-2018,1097,963,889,418,49,3415
3-Sep-2018,1072,956,957,433,51,3469
4-Sep-2018,1089,999,994,441,55,3577
5-Sep-2018,1111,1038,1001,427,53,3632
6-Sep-2018,1129,1052,1010,414,52,3656
7-Sep-2018,1118,1072,1022,413,51,3676
8-Sep-2018,1056,1058,1015,430,51,3610
9-Sep-2018,1030,1054,980,440,50,3553
10-Sep-2018,1078,1110,997,441,48,3673
11-Sep-2018,1138,1150,1027,440,46,3800
12-Sep-2018,1136,1167,1005,440,45,3794
13-Sep-2018,1133,1159,981,448,46,3768
14-Sep-2018,1169,1199,1005,452,49,3874
15-Sep-2018,1187,1172,1001,453,49,3862
16-Sep-2018,1162,1201,944,438,49,3793
17-Sep-2018,1211,1211,927,424,50,3822
18-Sep-2018,1240,1231,920,442,54,3887
19-Sep-2018,1258,1239,930,447,52,3925
20-Sep-2018,1248,1238,938,412,52,3888
21-Sep-2018,1207,1201,922,370,51,3750
22-Sep-2018,982,1132,927,413,50,3504
23-Sep-2018,854,1076,924,438,50,3342
24-Sep-2018,872,1155,955,455,48,3485
25-Sep-2018,915,1106,978,450,46,3497
26-Sep-2018,973,1208,951,447,46,3625
27-Sep-2018,1007,1218,940,462,48,3675
28-Sep-2018,1033,1221,948,463,49,3715
29-Sep-2018,1042,1216,938,483,51,3730
30-Sep-2018,1022,1205,916,472,46,3662
1-Oct-2018,1068,1231,948,463,48,3758
2-Oct-2018,1037,1236,915,485,47,3720
3-Oct-2018,1084,1254,942,478,45,3804
4-Oct-2018,1113,1247,931,475,47,3813
5-Oct-2018,1119,1248,929,484,48,3829
6-Oct-2018,1103,1261,919,473,47,3802
7-Oct-2018,1064,1244,895,462,45,3710
8-Oct-2018,1083,1278,944,476,44,3824
9-Oct-2018,1074,1273,966,465,44,3823
10-Oct-2018,1093,1272,976,442,44,3827
11-Oct-2018,1031,1283,977,389,43,3723
12-Oct-2018,1017,1286,1009,382,41,3736
13-Oct-2018,996,1284,1010,394,42,3727
14-Oct-2018,939,1264,971,399,41,3614
15-Oct-2018,975,1288,988,415,44,3710
16-Oct-2018,984,1293,978,402,43,3700
17-Oct-2018,1013,1279,922,396,42,3651
18-Oct-2018,1023,1215,839,385,41,3503
19-Oct-2018,949,1236,860,384,36,3464
20-Oct-2018,957,1273,899,399,40,3568
21-Oct-2018,939,1254,894,404,43,3535
22-Oct-2018,942,1267,952,424,42,3627
23-Oct-2018,951,1277,984,414,43,3669
24-Oct-2018,949,1264,992,418,43,3666
25-Oct-2018,950,1266,1008,406,45,3675
26-Oct-2018,948,1255,1008,394,44,3650
27-Oct-2018,944,1246,1002,385,44,3621
28-Oct-2018,900,1211,953,377,41,3483
29-Oct-2018,929,1229,981,382,42,3563
30-Oct-2018,925,1231,1007,373,44,3580
31-Oct-2018,934,1224,1023,397,44,3621
1-Nov-2018,928,1215,975,410,43,3571
2-Nov-2018,928,1226,960,398,44,3557
3-Nov-2018,910,1225,941,396,43,3514
4-Nov-2018,874,1205,910,387,40,3416
5-Nov-2018,927,1211,936,400,40,3515
6-Nov-2018,906,1177,907,411,42,3442
7-Nov-2018,828,1041,878,388,41,3176
8-Nov-2018,760,972,902,388,41,3063
9-Nov-2018,804,1008,948,370,42,3172
10-Nov-2018,849,1046,957,362,41,3256
11-Nov-2018,849,1070,931,360,40,3250
12-Nov-2018,880,1117,959,373,41,3369
13-Nov-2018,903,1137,962,362,42,3407
14-Nov-2018,880,1150,967,356,44,3397
15-Nov-2018,888,1157,959,354,43,3402
16-Nov-2018,892,1153,891,365,43,3343
17-Nov-2018,887,1168,899,359,42,3354
18-Nov-2018,860,1148,868,347,40,3263
19-Nov-2018,885,1175,902,356,41,3358
20-Nov-2018,903,1169,911,352,42,3377
21-Nov-2018,905,1176,901,362,42,3386
22-Nov-2018,904,1185,872,348,42,3351
23-Nov-2018,902,1166,870,349,43,3329
24-Nov-2018,893,1166,868,347,43,3318
25-Nov-2018,870,1140,831,342,41,3224
26-Nov-2018,900,1166,874,348,41,3328
27-Nov-2018,898,1163,884,347,43,3334
28-Nov-2018,922,1147,898,351,44,3362
29-Nov-2018,911,1152,897,349,44,3354
30-Nov-2018,919,1143,899,363,44,3368
1-Dec-2018,911,1128,892,347,43,3322
2-Dec-2018,874,1101,845,337,41,3198
3-Dec-2018,899,1132,896,338,42,3306
4-Dec-2018,921,1145,892,340,43,3341
5-Dec-2018,933,1149,890,346,38,3357
6-Dec-2018,941,1156,902,335,43,3376
7-Dec-2018,924,1151,896,343,39,3354
8-Dec-2018,931,1149,906,340,43,3368
9-Dec-2018,906,1112,861,333,41,3252
10-Dec-2018,916,1125,911,343,41,3336
11-Dec-2018,926,1121,928,347,43,3365
12-Dec-2018,901,1120,932,349,42,3344
13-Dec-2018,901,1109,935,351,42,3338
14-Dec-2018,918,1098,924,348,42,3330
15-Dec-2018,908,1101,908,352,41,3310
16-Dec-2018,889,1072,848,341,41,3192
17-Dec-2018,924,1079,850,328,40,3221
18-Dec-2018,937,1085,873,299,39,3233
19-Dec-2018,945,1078,888,340,41,3292
20-Dec-2018,949,1103,909,341,42,3344
21-Dec-2018,951,1111,929,342,43,3376
22-Dec-2018,948,1110,915,343,42,3358
23-Dec-2018,918,1080,855,332,40,3225
24-Dec-2018,936,1115,900,340,41,3331
25-Dec-2018,937,1123,904,339,42,3346
26-Dec-2018,970,1113,932,352,42,3409
27-Dec-2018,971,1109,952,345,42,3420
28-Dec-2018,989,1094,951,346,43,3423
29-Dec-2018,972,1082,919,340,42,3356
30-Dec-2018,941,1063,862,341,42,3248
31-Dec-2018,955,1083,901,351,43,3332
1-Jan-2019,959,1073,878,346,42,3298
2-Jan-2019,945,1092,896,345,42,3320
3-Jan-2019,953,1115,906,356,40,3370
4-Jan-2019,966,1118,921,359,42,3407
5-Jan-2019,941,1120,909,358,44,3371
6-Jan-2019,903,1090,870,352,41,3256
7-Jan-2019,935,1104,907,351,41,3338
8-Jan-2019,969,1118,916,349,41,3393
9-Jan-2019,973,1118,911,343,41,3386
10-Jan-2019,973,1125,925,352,42,3417
11-Jan-2019,983,1125,936,356,43,3442
12-Jan-2019,964,1123,922,355,44,3408
13-Jan-2019,929,1097,885,341,42,3294
14-Jan-2019,937,1044,899,355,43,3279
15-Jan-2019,976,1073,842,352,42,3285
16-Jan-2019,977,1111,838,359,40,3326
17-Jan-2019,984,1122,861,353,42,3362
18-Jan-2019,986,1127,899,359,42,3413
19-Jan-2019,969,1123,900,364,43,3399
20-Jan-2019,926,1108,872,350,42,3298
21-Jan-2019,881,1120,907,353,42,3304
22-Jan-2019,799,1114,920,374,42,3248
23-Jan-2019,880,1118,931,370,42,3341
24-Jan-2019,894,1105,941,356,43,3338
25-Jan-2019,882,1065,940,362,43,3293
26-Jan-2019,835,970,883,357,41,3087
27-Jan-2019,851,995,841,354,41,3081
28-Jan-2019,910,1059,867,368,43,3247
29-Jan-2019,930,1076,884,370,42,3302
30-Jan-2019,949,1086,908,368,42,3354
31-Jan-2019,939,1093,910,369,43,3353
1-Feb-2019,923,1085,925,369,43,3345
2-Feb-2019,930,1087,915,366,43,3341
3-Feb-2019,899,1066,885,355,42,3246
4-Feb-2019,913,1100,926,360,43,3341
5-Feb-2019,939,1123,949,367,43,3421
6-Feb-2019,918,1117,965,372,43,3415
7-Feb-2019,834,1081,974,366,43,3298
8-Feb-2019,850,1080,993,345,43,3309
9-Feb-2019,882,1062,968,335,42,3288
10-Feb-2019,866,1043,919,342,41,3211
11-Feb-2019,896,1085,953,351,41,3325
12-Feb-2019,910,1115,971,362,41,3398
13-Feb-2019,914,1121,979,361,42,3417
14-Feb-2019,870,1111,988,372,43,3384
15-Feb-2019,862,1075,999,373,43,3352
16-Feb-2019,877,1063,994,341,42,3317
17-Feb-2019,855,1064,967,345,37,3268
18-Feb-2019,867,1096,1006,352,40,3361
19-Feb-2019,882,1112,1043,361,41,3439
20-Feb-2019,893,1133,1038,351,41,3456
21-Feb-2019,887,1144,1038,376,43,3488
22-Feb-2019,896,1152,1038,382,42,3511
23-Feb-2019,896,1144,1032,383,43,3498
24-Feb-2019,867,1108,985,376,40,3376
25-Feb-2019,889,1124,1044,340,42,3440
26-Feb-2019,887,1117,1060,344,40,3448
27-Feb-2019,869,1102,1076,336,41,3424
28-Feb-2019,869,1102,1080,335,38,3423
1-Mar-2019,916,1098,1089,345,41,3489
2-Mar-2019,882,1108,1073,359,43,3465
3-Mar-2019,798,1072,1022,354,40,3287
4-Mar-2019,855,1091,1067,364,42,3418
5-Mar-2019,875,1122,1089,364,40,3490
6-Mar-2019,892,1126,1085,363,39,3506
7-Mar-2019,911,1140,1096,366,41,3553
8-Mar-2019,919,1137,1103,369,41,3570
9-Mar-2019,903,1126,1087,376,41,3534
10-Mar-2019,884,1108,1046,369,40,3448
11-Mar-2019,897,1141,1093,394,43,3568
12-Mar-2019,918,1160,1101,407,43,3628
13-Mar-2019,925,1150,1095,410,42,3622
14-Mar-2019,890,1136,1104,409,43,3582
15-Mar-2019,904,1134,1107,392,43,3580
16-Mar-2019,923,1140,1095,393,42,3593
17-Mar-2019,898,1104,1041,379,42,3465
18-Mar-2019,930,1131,1092,369,42,3564
19-Mar-2019,946,1154,1119,398,42,3659
20-Mar-2019,920,1128,1121,403,42,3614
21-Mar-2019,811,956,1087,374,40,3268
22-Mar-2019,839,1052,1108,374,39,3413
23-Mar-2019,874,1129,1115,389,40,3547
24-Mar-2019,887,1125,1072,391,41,3516
25-Mar-2019,910,1166,1113,412,43,3644
26-Mar-2019,917,1187,1137,395,42,3677
27-Mar-2019,942,1198,1126,410,40,3717
28-Mar-2019,944,1204,1120,424,43,3734
29-Mar-2019,975,1204,1129,439,44,3792
30-Mar-2019,979,1212,1127,434,44,3795
31-Mar-2019,916,1161,1063,420,31,3591
1-Apr-2019,946,1188,1093,392,33,3652
2-Apr-2019,969,1206,1113,437,35,3761
3-Apr-2019,988,1223,1125,455,36,3827
4-Apr-2019,1000,1232,1114,465,40,3851
5-Apr-2019,1003,1213,1100,461,39,3816
6-Apr-2019,998,1209,1067,412,41,3728
7-Apr-2019,909,1180,1008,349,37,3483
8-Apr-2019,940,1219,1074,388,39,3660
9-Apr-2019,994,1236,1083,379,39,3731
10-Apr-2019,1010,1239,1091,393,41,3773
11-Apr-2019,1020,1246,1060,431,44,3800
12-Apr-2019,1017,1246,1083,446,46,3837
13-Apr-2019,1015,1231,1075,440,47,3809
14-Apr-2019,978,1193,1038,438,41,3688
15-Apr-2019,1007,1210,1076,455,39,3787
16-Apr-2019,830,1159,1095,458,38,3581
17-Apr-2019,774,1103,1076,413,31,3397
18-Apr-2019,827,1164,989,433,41,3455
19-Apr-2019,885,1167,994,421,44,3511
20-Apr-2019,923,1197,999,427,40,3586
21-Apr-2019,913,1171,941,418,41,3484
22-Apr-2019,1002,1228,987,416,41,3675
23-Apr-2019,1059,1207,974,432,45,3717
24-Apr-2019,1063,1243,1014,454,47,3821
25-Apr-2019,1108,1269,1037,473,48,3936
26-Apr-2019,1119,1276,1057,475,50,3976
27-Apr-2019,1092,1272,1052,474,46,3937
28-Apr-2019,1054,1247,992,471,40,3804
29-Apr-2019,1137,1262,1032,482,42,3954
30-Apr-2019,1160,1267,1007,475,40,3948
1-May-2019,1160,1201,898,447,37,3742
2-May-2019,1104,1235,965,448,42,3794
3-May-2019,1068,1220,1010,353,42,3694
4-May-2019,1129,1211,1019,319,34,3711
5-May-2019,1077,1184,982,372,34,3648
6-May-2019,1144,1217,1045,410,41,3857
7-May-2019,1179,1230,1037,444,42,3932
8-May-2019,1224,1221,1014,468,43,3971
9-May-2019,1243,1224,1027,474,42,4009
10-May-2019,1228,1220,1051,483,43,4024
11-May-2019,1196,1212,1045,482,43,3977
12-May-2019,1158,1185,978,463,41,3825
13-May-2019,1157,1212,1016,464,36,3884
14-May-2019,1150,1220,1029,430,39,3867
15-May-2019,1152,1217,1026,441,42,3877
16-May-2019,1140,1220,1029,460,43,3892
17-May-2019,1089,1223,1037,484,43,3874
18-May-2019,1041,1216,1018,489,42,3808
19-May-2019,1093,1189,982,467,42,3772
20-May-2019,1165,1244,1034,484,44,3971
21-May-2019,1192,1260,1052,486,47,4036
22-May-2019,1219,1254,1054,478,47,4051
23-May-2019,1253,1276,1060,458,44,4091
24-May-2019,1147,1254,1025,476,42,3944
25-May-2019,1175,1248,1009,443,42,3918
26-May-2019,1175,1216,961,440,45,3836
27-May-2019,1235,1254,1008,485,43,4025
28-May-2019,1277,1266,1051,483,47,4124
29-May-2019,1306,1260,1024,490,48,4129
30-May-2019,1347,1263,1018,472,46,4145
31-May-2019,1342,1253,1027,445,45,4112
1-Jun-2019,1333,1164,994,465,46,4002
2-Jun-2019,1324,1211,946,420,48,3949
3-Jun-2019,1306,1236,921,412,47,3922
4-Jun-2019,1313,1247,971,452,46,4028
5-Jun-2019,1382,1243,970,449,50,4093
6-Jun-2019,1344,1249,939,437,51,4020
7-Jun-2019,1282,1238,955,446,49,3970
8-Jun-2019,1341,1218,937,454,50,4000
9-Jun-2019,1322,1200,905,467,48,3943
10-Jun-2019,1384,1213,935,472,50,4054
11-Jun-2019,1415,1225,954,478,52,4124
12-Jun-2019,1280,1186,957,465,56,3944
13-Jun-2019,1355,1102,958,428,54,3897
14-Jun-2019,1445,1135,976,487,51,4093
15-Jun-2019,1412,1143,982,468,51,4056
16-Jun-2019,1281,1095,965,458,50,3848
17-Jun-2019,1282,1125,1009,478,49,3944
18-Jun-2019,1176,1126,1025,462,53,3842
19-Jun-2019,1253,1114,1033,486,54,3940
20-Jun-2019,1258,1147,1014,486,55,3960
21-Jun-2019,1334,1160,993,454,53,3994
22-Jun-2019,1347,1136,949,414,51,3897
23-Jun-2019,1314,1076,879,434,53,3755
24-Jun-2019,1318,1096,929,477,54,3874
25-Jun-2019,1362,1117,963,496,53,3991
26-Jun-2019,1423,1118,952,470,47,4011
27-Jun-2019,1439,1115,960,463,50,4027
28-Jun-2019,1472,1060,966,462,49,4008
29-Jun-2019,1482,1034,949,457,51,3974
30-Jun-2019,1447,988,879,444,53,3812
1-Jul-2019,1493,1000,919,438,53,3902
2-Jul-2019,1461,1000,936,416,52,3864
3-Jul-2019,1491,989,940,433,51,3905
4-Jul-2019,1439,994,957,454,55,3898
5-Jul-2019,1364,989,943,457,54,3807
6-Jul-2019,1308,979,932,431,50,3700
7-Jul-2019,1284,949,887,397,45,3562
8-Jul-2019,1346,1010,942,417,46,3761
9-Jul-2019,1258,1035,963,416,48,3721
10-Jul-2019,1280,1057,944,424,47,3750
11-Jul-2019,1268,1076,943,401,46,3734
12-Jul-2019,1294,1099,968,404,45,3810
13-Jul-2019,1280,1116,950,423,46,3816
14-Jul-2019,1214,1091,891,425,43,3666
15-Jul-2019,1180,1144,923,473,42,3763
16-Jul-2019,1106,1173,952,473,46,3749
17-Jul-2019,1128,1196,972,466,48,3810
